rank,listing_type,id,name,author,author_alias,attribution_link,download_change,adjusted_download_change,current_total,adjusted_current_total,baseline_total,adjusted_baseline_total,latest_snapshot,baseline_snapshot
20,mod,network-status,Network Status,Valdotorium,Valdotorium,https://github.com/Valdotorium,30,30,1293,1293,1263,1263,snapshot_2026_06_24.json,snapshot_2026_06_21.json
21,mod,game-speedup,Game SpeedUp,Valdotorium,Valdotorium,https://github.com/Valdotorium,30,30,874,874,844,844,snapshot_2026_06_24.json,snapshot_2026_06_21.json
22,mod,valdotoriums-trains,Valdotoriums S-Bahn and Trams,Valdotorium,Valdotorium,https://github.com/Valdotorium,27,27,1725,1725,1698,1698,snapshot_2026_06_24.json,snapshot_2026_06_21.json
23,mod,japanese-trains,Japanese Trains,kaicardenas0618,kaicardenas0618,https://github.com/kaicardenas0618,27,27,162,162,135,135,snapshot_2026_06_24.json,snapshot_2026_06_21.json
24,map,ciudad-de-mexico,Ciudad de México,rslurry,slurry,https://github.com/rslurry,26,26,1317,1317,1291,1291,snapshot_2026_06_24.json,snapshot_2026_06_21.json
25,map,sydney,Sydney,WillBarouch,WillBarouch,https://github.com/WillBarouch,24,24,987,987,963,963,snapshot_2026_06_24.json,snapshot_2026_06_21.json
26,map,berlin-val,Berlin,Valdotorium,Valdotorium,https://github.com/Valdotorium,22,22,1259,1259,1237,1237,snapshot_2026_06_24.json,snapshot_2026_06_21.json
27,mod,station-dots,Station Dots,nzh0172,naz,https://github.com/nzh0172,22,22,1181,1181,1159,1159,snapshot_2026_06_24.json,snapshot_2026_06_21.json
28,mod,chinese-trains,Chinese Trains,kaicardenas0618,kaicardenas0618,https://github.com/kaicardenas0618,22,22,285,285,263,263,snapshot_2026_06_24.json,snapshot_2026_06_21.json
29,map,mfn-msy,New Orleans,crumpetime,muffintime,https://github.com/crumpetime,22,22,62,62,40,40,snapshot_2026_06_24.json,snapshot_2026_06_21.json
30,mod,any-money,anyMoney,nzh0172,naz,https://github.com/nzh0172,21,21,1409,1409,1388,1388,snapshot_2026_06_24.json,snapshot_2026_06_21.json
31,map,charleston-huntington-wv,Charleston-Huntington,PSWBSF,Potato Spaghetti Water Balloon Space Federation,https://youtu.be/dQw4w9WgXcQ?t=0,21,21,697,697,676,676,snapshot_2026_06_24.json,snapshot_2026_06_21.json
32,mod,orbital-surveyor,Orbital Surveyor,BarKuperman,BarKuperman,https://github.com/BarKuperman,21,21,311,311,290,290,snapshot_2026_06_24.json,snapshot_2026_06_21.json
33,map,yukina-pl-warszawa,Warszawa,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,20,20,457,457,437,437,snapshot_2026_06_24.json,snapshot_2026_06_21.json
34,map,barcelona,Barcelona,Maximilian284,max02,https://github.com/Maximilian284,19,19,1064,1064,1045,1045,snapshot_2026_06_24.json,snapshot_2026_06_21.json
35,map,shanghai,Shanghai,Kronifer,Kronifer,https://github.com/Kronifer,19,19,687,687,668,668,snapshot_2026_06_24.json,snapshot_2026_06_21.json
36,map,guangzhou,Guangzhou,Kronifer,Kronifer,https://github.com/Kronifer,19,19,626,626,607,607,snapshot_2026_06_24.json,snapshot_2026_06_21.json
37,map,seoul-4,Seoul (40km×40km),kimth9,kimth9,https://github.com/kimth9,18,18,1860,1860,1842,1842,snapshot_2026_06_24.json,snapshot_2026_06_21.json
38,map,montreal,Montreal,devenperez,devenperez,https://github.com/devenperez,17,17,1291,1291,1274,1274,snapshot_2026_06_24.json,snapshot_2026_06_21.json
39,map,vancouver,Vancouver,devenperez,devenperez,https://github.com/devenperez,17,17,1089,1089,1072,1072,snapshot_2026_06_24.json,snapshot_2026_06_21.json
40,map,tampa-bay,Tampa Bay,rslurry,slurry,https://github.com/rslurry,17,17,444,444,427,427,snapshot_2026_06_24.json,snapshot_2026_06_21.json
41,map,oslo-no,Oslo,rslurry,slurry,https://github.com/rslurry,17,17,297,297,280,280,snapshot_2026_06_24.json,snapshot_2026_06_21.json
42,mod,danield1909-dantrains,"danTrains (v1.* ""Phoenix"")",DanielD1909,DanielD1909,https://github.com/DanielD1909,16,16,1951,1951,1935,1935,snapshot_2026_06_24.json,snapshot_2026_06_21.json
43,map,yukina-cz-brno,Brno,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,16,16,271,271,255,255,snapshot_2026_06_24.json,snapshot_2026_06_21.json
44,map,yukina-osaka,大阪 (Ōsaka),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,15,15,1500,1500,1485,1485,snapshot_2026_06_24.json,snapshot_2026_06_21.json
45,map,los-angeles-county,Los Angeles County,rslurry,slurry,https://github.com/rslurry,15,15,1147,1147,1132,1132,snapshot_2026_06_24.json,snapshot_2026_06_21.json
46,map,zurich,Zurich,Kronifer,Kronifer,https://github.com/Kronifer,15,15,1135,1135,1120,1120,snapshot_2026_06_24.json,snapshot_2026_06_21.json
47,map,glasgow-edinburgh,Glasgow-Edinburgh,Kronifer,Kronifer,https://github.com/Kronifer,15,15,921,921,906,906,snapshot_2026_06_24.json,snapshot_2026_06_21.json
48,map,yukina-tw-kaohsiung,高雄 (Kaohsiung),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,15,15,218,218,203,203,snapshot_2026_06_24.json,snapshot_2026_06_21.json
49,map,milan,Milan,Maximilian284,max02,https://github.com/Maximilian284,14,14,576,576,562,562,snapshot_2026_06_24.json,snapshot_2026_06_21.json
50,map,beijing,Beijing,Kronifer,Kronifer,https://github.com/Kronifer,14,14,219,219,205,205,snapshot_2026_06_24.json,snapshot_2026_06_21.json
51,mod,satellite-overlay,Satellite Overlay,TransitCore,TransitCore,https://github.com/TransitCore,13,13,485,485,472,472,snapshot_2026_06_24.json,snapshot_2026_06_21.json
52,map,shenzhen,Shenzhen,Kronifer,Kronifer,https://github.com/Kronifer,13,13,367,367,354,354,snapshot_2026_06_24.json,snapshot_2026_06_21.json
53,map,lima,Lima,kaicardenas0618,kaicardenas0618,https://github.com/kaicardenas0618,13,13,237,237,224,224,snapshot_2026_06_24.json,snapshot_2026_06_21.json
54,map,amsterdam,Amsterdam,ryandicicco,ryandicicco,https://github.com/ryandicicco,12,12,946,946,934,934,snapshot_2026_06_24.json,snapshot_2026_06_21.json
55,map,seoul-3,Seoul (30km×30km),kimth9,kimth9,https://github.com/kimth9,11,11,925,925,914,914,snapshot_2026_06_24.json,snapshot_2026_06_21.json
56,map,singapore-val,Singapore,Valdotorium,Valdotorium,https://github.com/Valdotorium,11,11,874,874,863,863,snapshot_2026_06_24.json,snapshot_2026_06_21.json
57,map,rome,Rome,Maximilian284,max02,https://github.com/Maximilian284,11,11,557,557,546,546,snapshot_2026_06_24.json,snapshot_2026_06_21.json
58,map,opo-pt-metropolitan,"Porto, Portugal",bquelhas,bquelhas,https://github.com/bquelhas,11,11,207,207,196,196,snapshot_2026_06_24.json,snapshot_2026_06_21.json
59,map,yukina-pl-krakow,Kraków,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,10,10,418,418,408,408,snapshot_2026_06_24.json,snapshot_2026_06_21.json
60,map,busan-3,Busan (30km×30km),kimth9,kimth9,https://github.com/kimth9,10,10,391,391,381,381,snapshot_2026_06_24.json,snapshot_2026_06_21.json
61,mod,kr-ktp,Korean Transit Pack,kimth9,kimth9,https://github.com/kimth9,10,10,289,289,279,279,snapshot_2026_06_24.json,snapshot_2026_06_21.json
62,map,tijuana-san-diego,Tijuana-San Diego,rslurry,slurry,https://github.com/rslurry,10,10,248,248,238,238,snapshot_2026_06_24.json,snapshot_2026_06_21.json
63,mod,copy-paste,Copy Paste,seanyushoumori,seanyushoumori,https://github.com/seanyushoumori,10,10,21,21,11,11,snapshot_2026_06_24.json,snapshot_2026_06_21.json
64,map,mfn-lasvegas,Las Vegas,crumpetime,muffintime,https://github.com/crumpetime,9,9,420,420,411,411,snapshot_2026_06_24.json,snapshot_2026_06_21.json
65,map,yukina-cz-ostrava,Ostrava,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,9,9,177,177,168,168,snapshot_2026_06_24.json,snapshot_2026_06_21.json
66,map,yukina-ee-tallinn,Tallinn,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,9,9,100,100,91,91,snapshot_2026_06_24.json,snapshot_2026_06_21.json
67,map,yukina-kyoto,京都 (Kyōto),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,8,8,908,908,900,900,snapshot_2026_06_24.json,snapshot_2026_06_21.json
68,map,madrid,Madrid,Maximilian284,max02,https://github.com/Maximilian284,8,8,864,864,856,856,snapshot_2026_06_24.json,snapshot_2026_06_21.json
69,map,dublin,Dublin,Kronifer,Kronifer,https://github.com/Kronifer,8,8,514,514,506,506,snapshot_2026_06_24.json,snapshot_2026_06_21.json
70,map,baltimore-dc-corridor,Baltimore-DC Corridor,rslurry,slurry,https://github.com/rslurry,8,8,459,459,451,451,snapshot_2026_06_24.json,snapshot_2026_06_21.json
71,map,greater-newyork,Greater NYC,chasemanning040911-afk,lechicken,https://github.com/chasemanning040911-afk,8,8,334,334,326,326,snapshot_2026_06_24.json,snapshot_2026_06_21.json
72,map,yukina-pl-gdansk,Gdańsk,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,8,8,312,312,304,304,snapshot_2026_06_24.json,snapshot_2026_06_21.json
73,map,dubai,Dubai,ryandicicco,ryandicicco,https://github.com/ryandicicco,8,8,251,251,243,243,snapshot_2026_06_24.json,snapshot_2026_06_21.json
74,map,yukina-tw-tainan,臺南 (Tainan),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,8,8,126,126,118,118,snapshot_2026_06_24.json,snapshot_2026_06_21.json
75,map,busan-4,Busan (40km×40km),kimth9,kimth9,https://github.com/kimth9,7,7,814,814,807,807,snapshot_2026_06_24.json,snapshot_2026_06_21.json
76,map,helsinki,Helsinki,rslurry,slurry,https://github.com/rslurry,7,7,690,690,683,683,snapshot_2026_06_24.json,snapshot_2026_06_21.json
77,map,ottawa,Ottawa,devenperez,devenperez,https://github.com/devenperez,7,7,477,477,470,470,snapshot_2026_06_24.json,snapshot_2026_06_21.json
78,map,yukina-nagoya,名古屋 (Nagoya),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,6,6,464,464,458,458,snapshot_2026_06_24.json,snapshot_2026_06_21.json
79,map,rotterdam-the-hague,Rotterdam-The Hague,ryandicicco,ryandicicco,https://github.com/ryandicicco,6,6,460,460,454,454,snapshot_2026_06_24.json,snapshot_2026_06_21.json
80,map,tel-aviv,Tel Aviv,BarKuperman,BarKuperman,https://github.com/BarKuperman,6,6,336,336,330,330,snapshot_2026_06_24.json,snapshot_2026_06_21.json
81,map,south-florida,South Florida,kaicardenas0618,kaicardenas0618,https://github.com/kaicardenas0618,6,6,249,249,243,243,snapshot_2026_06_24.json,snapshot_2026_06_21.json
82,map,naples,Naples,Maximilian284,max02,https://github.com/Maximilian284,6,6,228,228,222,222,snapshot_2026_06_24.json,snapshot_2026_06_21.json
83,map,anchorage-ak,Anchorage,PSWBSF,Potato Spaghetti Water Balloon Space Federation,https://youtu.be/dQw4w9WgXcQ?t=0,6,6,166,166,160,160,snapshot_2026_06_24.json,snapshot_2026_06_21.json
84,map,yukina-pl-lodz,Łódź,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,6,6,150,150,144,144,snapshot_2026_06_24.json,snapshot_2026_06_21.json
85,map,yukina-pl-olsztyn,Olsztyn,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,6,6,13,13,7,7,snapshot_2026_06_24.json,snapshot_2026_06_21.json
86,map,calgary,Calgary,devenperez,devenperez,https://github.com/devenperez,5,5,437,437,432,432,snapshot_2026_06_24.json,snapshot_2026_06_21.json
87,map,yukina-okinawa,沖縄 (Okinawa),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,5,5,408,408,403,403,snapshot_2026_06_24.json,snapshot_2026_06_21.json
88,map,winnipeg,Winnipeg,devenperez,devenperez,https://github.com/devenperez,5,5,302,302,297,297,snapshot_2026_06_24.json,snapshot_2026_06_21.json
89,map,yukina-pl-wroclaw,Wrocław,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,5,5,207,207,202,202,snapshot_2026_06_24.json,snapshot_2026_06_21.json
90,map,rhode-island,Rhode Island,rslurry,slurry,https://github.com/rslurry,5,5,188,188,183,183,snapshot_2026_06_24.json,snapshot_2026_06_21.json
91,map,yukina-pl-katowice-gzm,Katowice - GZM,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,5,5,174,174,169,169,snapshot_2026_06_24.json,snapshot_2026_06_21.json
92,map,bergen-stavanger-no,Bergen-Stavanger,rslurry,slurry,https://github.com/rslurry,5,5,86,86,81,81,snapshot_2026_06_24.json,snapshot_2026_06_21.json
93,map,tromso-no,Tromsø,rslurry,slurry,https://github.com/rslurry,5,5,85,85,80,80,snapshot_2026_06_24.json,snapshot_2026_06_21.json
94,map,syracuse-ny,"Syracuse, NY",PSWBSF,Potato Spaghetti Water Balloon Space Federation,https://youtu.be/dQw4w9WgXcQ?t=0,5,5,49,49,44,44,snapshot_2026_06_24.json,snapshot_2026_06_21.json
95,map,chimbote,Chimbote,kaicardenas0618,kaicardenas0618,https://github.com/kaicardenas0618,5,5,16,16,11,11,snapshot_2026_06_24.json,snapshot_2026_06_21.json
96,map,yukina-pl-zielona-gora,Zielona Góra,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,5,5,15,15,10,10,snapshot_2026_06_24.json,snapshot_2026_06_21.json
97,map,monterrey,Monterrey,rslurry,slurry,https://github.com/rslurry,4,4,548,548,544,544,snapshot_2026_06_24.json,snapshot_2026_06_21.json
98,map,guadalajara,Guadalajara,rslurry,slurry,https://github.com/rslurry,4,4,493,493,489,489,snapshot_2026_06_24.json,snapshot_2026_06_21.json
99,mod,cinematic-camera,Cinematic Camera,TransitCore,TransitCore,https://github.com/TransitCore,4,4,481,481,477,477,snapshot_2026_06_24.json,snapshot_2026_06_21.json
100,map,bangkok,Bangkok,nzh0172,naz,https://github.com/nzh0172,4,4,303,303,299,299,snapshot_2026_06_24.json,snapshot_2026_06_21.json
101,map,orlando,Orlando,rslurry,slurry,https://github.com/rslurry,4,4,244,244,240,240,snapshot_2026_06_24.json,snapshot_2026_06_21.json
102,map,yukina-tw-taichung,臺中 (Taichung),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,4,4,216,216,212,212,snapshot_2026_06_24.json,snapshot_2026_06_21.json
103,map,sejong-4,Sejong (40km×40km),kimth9,kimth9,https://github.com/kimth9,4,4,196,196,192,192,snapshot_2026_06_24.json,snapshot_2026_06_21.json
104,map,yukina-northern-kyushu,福北 (Fukuoka & Kitakyūshū),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,4,4,182,182,178,178,snapshot_2026_06_24.json,snapshot_2026_06_21.json
105,map,jeju-f,Jeju (Full Island),kimth9,kimth9,https://github.com/kimth9,4,4,149,149,145,145,snapshot_2026_06_24.json,snapshot_2026_06_21.json
106,map,pianura-veneta,Pianura Veneta,Maximilian284,max02,https://github.com/Maximilian284,4,4,127,127,123,123,snapshot_2026_06_24.json,snapshot_2026_06_21.json
107,map,greater-portland,Greater Portland,rslurry,slurry,https://github.com/rslurry,4,4,125,125,121,121,snapshot_2026_06_24.json,snapshot_2026_06_21.json
108,map,tri-cities,Tri-Cities,ryandicicco,ryandicicco,https://github.com/ryandicicco,4,4,54,54,50,50,snapshot_2026_06_24.json,snapshot_2026_06_21.json
109,map,yukina-pl-kielce,Kielce,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,4,4,17,17,13,13,snapshot_2026_06_24.json,snapshot_2026_06_21.json
110,map,incheon-4,Incheon (40km×40km),kimth9,kimth9,https://github.com/kimth9,3,3,584,584,581,581,snapshot_2026_06_24.json,snapshot_2026_06_21.json
111,map,yukina-sapporo-chitose,札幌 (Sapporo),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,3,3,470,470,467,467,snapshot_2026_06_24.json,snapshot_2026_06_21.json
112,map,quebec-city,Quebec City,devenperez,devenperez,https://github.com/devenperez,3,3,377,377,374,374,snapshot_2026_06_24.json,snapshot_2026_06_21.json
113,map,edmonton,Edmonton,devenperez,devenperez,https://github.com/devenperez,3,3,375,375,372,372,snapshot_2026_06_24.json,snapshot_2026_06_21.json
114,map,mfn-madisonwi,Madison,crumpetime,muffintime,https://github.com/crumpetime,3,3,297,297,294,294,snapshot_2026_06_24.json,snapshot_2026_06_21.json
115,map,valencia,Valencia,Maximilian284,max02,https://github.com/Maximilian284,3,3,297,297,294,294,snapshot_2026_06_24.json,snapshot_2026_06_21.json
116,map,cairo,Cairo,ryandicicco,ryandicicco,https://github.com/ryandicicco,3,3,296,296,293,293,snapshot_2026_06_24.json,snapshot_2026_06_21.json
117,map,daytonatti,Daytonatti,soccerjonj,soccerjonj,https://github.com/soccerjonj,3,3,296,296,293,293,snapshot_2026_06_24.json,snapshot_2026_06_21.json
118,map,greater-kuala-lumpur,Greater Kuala Lumpur,nzh0172,naz,https://github.com/nzh0172,3,3,292,292,289,289,snapshot_2026_06_24.json,snapshot_2026_06_21.json
119,map,providence,Providence,soccerjonj,soccerjonj,https://github.com/soccerjonj,3,3,187,187,184,184,snapshot_2026_06_24.json,snapshot_2026_06_21.json
120,map,san-juan,San Juan,rslurry,slurry,https://github.com/rslurry,3,3,174,174,171,171,snapshot_2026_06_24.json,snapshot_2026_06_21.json
121,map,albany,Albany,soccerjonj,soccerjonj,https://github.com/soccerjonj,3,3,173,173,170,170,snapshot_2026_06_24.json,snapshot_2026_06_21.json
122,map,oklahoma-city,Oklahoma City,ryandicicco,ryandicicco,https://github.com/ryandicicco,3,3,157,157,154,154,snapshot_2026_06_24.json,snapshot_2026_06_21.json
123,map,richmond,Richmond,rslurry,slurry,https://github.com/rslurry,3,3,153,153,150,150,snapshot_2026_06_24.json,snapshot_2026_06_21.json
124,map,colorado-ski-country,Colorado Ski Country,soccerjonj,soccerjonj,https://github.com/soccerjonj,3,3,139,139,136,136,snapshot_2026_06_24.json,snapshot_2026_06_21.json
125,map,buffalo-ny,Buffalo,PSWBSF,Potato Spaghetti Water Balloon Space Federation,https://youtu.be/dQw4w9WgXcQ?t=0,3,3,133,133,130,130,snapshot_2026_06_24.json,snapshot_2026_06_21.json
126,map,san-antonio,San Antonio,rslurry,slurry,https://github.com/rslurry,3,3,117,117,114,114,snapshot_2026_06_24.json,snapshot_2026_06_21.json
127,map,yukina-cz-ustecko-chomutov,Ústí nad Labem - Chomutov,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,3,3,105,105,102,102,snapshot_2026_06_24.json,snapshot_2026_06_21.json
128,map,charleston-sc,"Charleston, SC",PSWBSF,Potato Spaghetti Water Balloon Space Federation,https://youtu.be/dQw4w9WgXcQ?t=0,3,3,90,90,87,87,snapshot_2026_06_24.json,snapshot_2026_06_21.json
129,map,yukina-cz-hradec-pardubice,Hradec Králové - Pardubice,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,3,3,88,88,85,85,snapshot_2026_06_24.json,snapshot_2026_06_21.json
130,map,yukina-tw-hsinchu,新竹 (Hsinchu),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,3,3,87,87,84,84,snapshot_2026_06_24.json,snapshot_2026_06_21.json
131,map,daejeon-3,Daejeon (30km×30km),kimth9,kimth9,https://github.com/kimth9,3,3,60,60,57,57,snapshot_2026_06_24.json,snapshot_2026_06_21.json
132,map,mexicali,Mexicali-Imperial Valley-Yuma,rslurry,slurry,https://github.com/rslurry,3,3,41,41,38,38,snapshot_2026_06_24.json,snapshot_2026_06_21.json
133,map,yukina-ee-parnu,Pärnu,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,3,3,17,17,14,14,snapshot_2026_06_24.json,snapshot_2026_06_21.json
134,map,iquitos,Iquitos,kaicardenas0618,kaicardenas0618,https://github.com/kaicardenas0618,3,3,15,15,12,12,snapshot_2026_06_24.json,snapshot_2026_06_21.json
135,map,puerto-rico,Puerto Rico,rslurry,slurry,https://github.com/rslurry,2,2,397,397,395,395,snapshot_2026_06_24.json,snapshot_2026_06_21.json
136,map,warsaw-val,Warsaw,Valdotorium,Valdotorium,https://github.com/Valdotorium,2,2,395,395,393,393,snapshot_2026_06_24.json,snapshot_2026_06_21.json
137,map,bilbao,Bilbao,Maximilian284,max02,https://github.com/Maximilian284,2,2,301,301,299,299,snapshot_2026_06_24.json,snapshot_2026_06_21.json
138,map,greatertwincities,Greater Twin Cities,DanielD1909,DanielD1909,https://github.com/DanielD1909,2,2,231,231,229,229,snapshot_2026_06_24.json,snapshot_2026_06_21.json
139,map,jerusalem,Jerusalem,BarKuperman,BarKuperman,https://github.com/BarKuperman,2,2,220,220,218,218,snapshot_2026_06_24.json,snapshot_2026_06_21.json
140,map,trondheim-val,Trondheim,Valdotorium,Valdotorium,https://github.com/Valdotorium,2,2,194,194,192,192,snapshot_2026_06_24.json,snapshot_2026_06_21.json
141,map,sacramento,Sacramento,soccerjonj,soccerjonj,https://github.com/soccerjonj,2,2,178,178,176,176,snapshot_2026_06_24.json,snapshot_2026_06_21.json
142,map,ulsan-4,Ulsan (40km×40km),kimth9,kimth9,https://github.com/kimth9,2,2,178,178,176,176,snapshot_2026_06_24.json,snapshot_2026_06_21.json
143,map,spokane,Spokane,ryandicicco,ryandicicco,https://github.com/ryandicicco,2,2,177,177,175,175,snapshot_2026_06_24.json,snapshot_2026_06_21.json
144,map,jeju-3,Jeju (30km×30km),kimth9,kimth9,https://github.com/kimth9,2,2,175,175,173,173,snapshot_2026_06_24.json,snapshot_2026_06_21.json
145,map,nashville,Nashville,soccerjonj,soccerjonj,https://github.com/soccerjonj,2,2,165,165,163,163,snapshot_2026_06_24.json,snapshot_2026_06_21.json
146,map,turin,Turin,Maximilian284,max02,https://github.com/Maximilian284,2,2,161,161,159,159,snapshot_2026_06_24.json,snapshot_2026_06_21.json
147,map,orange-county,Orange County,rslurry,slurry,https://github.com/rslurry,2,2,152,152,150,150,snapshot_2026_06_24.json,snapshot_2026_06_21.json
148,map,genoa,Genoa,Maximilian284,max02,https://github.com/Maximilian284,2,2,151,151,149,149,snapshot_2026_06_24.json,snapshot_2026_06_21.json
149,mod,tathan-casino,TATHAN Casino,TathanDev,TathanDev,https://github.com/TathanDev,2,2,140,140,138,138,snapshot_2026_06_24.json,snapshot_2026_06_21.json
150,map,cdmx-core,CDMX Core,rslurry,slurry,https://github.com/rslurry,2,2,129,129,127,127,snapshot_2026_06_24.json,snapshot_2026_06_21.json
151,map,yukina-bydgoszcz-torun,Bydgoszcz - Toruń,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,2,2,129,129,127,127,snapshot_2026_06_24.json,snapshot_2026_06_21.json
152,map,santa-barbara,Santa Barbara,rslurry,slurry,https://github.com/rslurry,2,2,127,127,125,125,snapshot_2026_06_24.json,snapshot_2026_06_21.json
153,map,rochester,Rochester,rslurry,slurry,https://github.com/rslurry,2,2,125,125,123,123,snapshot_2026_06_24.json,snapshot_2026_06_21.json
154,map,greater-baltimore,Greater Baltimore,rslurry,slurry,https://github.com/rslurry,2,2,116,116,114,114,snapshot_2026_06_24.json,snapshot_2026_06_21.json
155,map,daegu-4,Daegu (40km×40km),kimth9,kimth9,https://github.com/kimth9,2,2,104,104,102,102,snapshot_2026_06_24.json,snapshot_2026_06_21.json
156,map,yukina-cz-olomouc,Olomouc,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,2,2,94,94,92,92,snapshot_2026_06_24.json,snapshot_2026_06_21.json
157,map,mfn-rdu,Raleigh,crumpetime,muffintime,https://github.com/crumpetime,2,2,88,88,86,86,snapshot_2026_06_24.json,snapshot_2026_06_21.json
158,map,wilmington-nc,"Wilmington, NC",PSWBSF,Potato Spaghetti Water Balloon Space Federation,https://youtu.be/dQw4w9WgXcQ?t=0,2,2,87,87,85,85,snapshot_2026_06_24.json,snapshot_2026_06_21.json
159,map,trondheim-no,Trondheim,rslurry,slurry,https://github.com/rslurry,2,2,74,74,72,72,snapshot_2026_06_24.json,snapshot_2026_06_21.json
160,map,pianura-emiliana,Pianura Emiliana,Maximilian284,max02,https://github.com/Maximilian284,2,2,65,65,63,63,snapshot_2026_06_24.json,snapshot_2026_06_21.json
